adenoma_1,adenoma_1,adenoma_8,adenoma_8,adenoma_9,adenoma_9,adenoma_10,adenoma_10,adenoma_11,adenoma_11,adenoma_2,adenoma_2,adenoma_12,adenoma_12,adenoma_13,adenoma_13,adenoma_14,adenoma_14,adenoma_15,adenoma_15,adenoma_16,adenoma_16,adenoma_17,adenoma_17,adenoma_18,adenoma_18,adenoma_19,adenoma_19,adenoma_20,adenoma_20,adenoma_21,adenoma_21,adenoma_3,adenoma_3,adenoma_22,adenoma_22,adenoma_23,adenoma_23,adenoma_24,adenoma_24,adenoma_25,adenoma_25,adenoma_26,adenoma_26,adenoma_27,adenoma_27,adenoma_28,adenoma_28,adenoma_29,adenoma_29,adenoma_30,adenoma_30,adenoma_31,adenoma_31,adenoma_4,adenoma_4,adenoma_32,adenoma_32,adenoma_33,adenoma_33,adenoma_34,adenoma_34,adenoma_35,adenoma_35,adenoma_36,adenoma_36,adenoma_37,adenoma_37,adenoma_38,adenoma_38,adenoma_39,adenoma_39,adenoma_40,adenoma_40,adenoma_5,adenoma_5,adenoma_6,adenoma_6,adenoma_7,adenoma_7,hyperplasic_1,hyperplasic_1,hyperplasic_10,hyperplasic_10,hyperplasic_11,hyperplasic_11,hyperplasic_12,hyperplasic_12,hyperplasic_13,hyperplasic_13,hyperplasic_14,hyperplasic_14,hyperplasic_15,hyperplasic_15,hyperplasic_16,hyperplasic_16,hyperplasic_17,hyperplasic_17,hyperplasic_18,hyperplasic_18,hyperplasic_19,hyperplasic_19,hyperplasic_2,hyperplasic_2,hyperplasic_20,hyperplasic_20,hyperplasic_21,hyperplasic_21,hyperplasic_3,hyperplasic_3,hyperplasic_4,hyperplasic_4,hyperplasic_5,hyperplasic_5,hyperplasic_6,hyperplasic_6,hyperplasic_7,hyperplasic_7,hyperplasic_8,hyperplasic_8,hyperplasic_9,hyperplasic_9,serrated_1,serrated_1,serrated_10,serrated_10,serrated_11,serrated_11,serrated_12,serrated_12,serrated_13,serrated_13,serrated_14,serrated_14,serrated_15,serrated_15,serrated_2,serrated_2,serrated_3,serrated_3,serrated_4,serrated_4,serrated_5,serrated_5,serrated_6,serrated_6,serrated_7,serrated_7,serrated_8,serrated_8,serrated_9,serrated_9
0.10429,0.10429,0.10508,0.10508,0.10268,0.10268,0.1037,0.1037,0.10487,0.10487,0.10442,0.10442,0.1069,0.1069,0.10431,0.10431,0.10236,0.10236,0.1026,0.1026,0.10348,0.10348,0.10296,0.10296,0.10694,0.10694,0.10567,0.10567,0.10338,0.10338,0.10284,0.10284,0.10498,0.10498,0.10476,0.10476,0.10649,0.10649,0.10446,0.10446,0.10472,0.10472,0.10387,0.10387,0.091251,0.091251,0.10414,0.10414,0.10649,0.10649,0.10846,0.10846,0.10719,0.10719,0.10617,0.10617,0.10657,0.10657,0.10485,0.10485,0.10385,0.10385,0.10373,0.10373,0.10663,0.10663,0.10584,0.10584,0.10065,0.10065,0.10268,0.10268,0.10677,0.10677,0.10322,0.10322,0.10496,0.10496,0.10259,0.10259,0.10487,0.10487,0.10433,0.10433,0.10639,0.10639,0.10472,0.10472,0.1062,0.1062,0.10527,0.10527,0.10905,0.10905,0.10703,0.10703,0.10332,0.10332,0.10572,0.10572,0.10774,0.10774,0.10305,0.10305,0.10501,0.10501,0.10399,0.10399,0.099324,0.099324,0.10015,0.10015,0.10135,0.10135,0.10297,0.10297,0.10648,0.10648,0.097358,0.097358,0.094264,0.094264,0.10445,0.10445,0.10361,0.10361,0.10683,0.10683,0.10491,0.10491,0.1068,0.1068,0.10703,0.10703,0.094585,0.094585,0.10353,0.10353,0.10494,0.10494,0.10468,0.10468,0.10588,0.10588,0.10441,0.10441,0.10447,0.10447,0.10573,0.10573,0.10167,0.10167
0.10623,0.10623,0.10565,0.10565,0.1042,0.1042,0.10467,0.10467,0.10562,0.10562,0.10711,0.10711,0.10745,0.10745,0.10656,0.10656,0.10455,0.10455,0.10347,0.10347,0.10555,0.10555,0.10437,0.10437,0.10767,0.10767,0.10613,0.10613,0.10423,0.10423,0.10504,0.10504,0.10606,0.10606,0.10605,0.10605,0.10922,0.10922,0.10698,0.10698,0.10705,0.10705,0.10727,0.10727,0.091328,0.091328,0.10479,0.10479,0.10668,0.10668,0.10983,0.10983,0.10851,0.10851,0.10748,0.10748,0.10781,0.10781,0.10611,0.10611,0.1042,0.1042,0.10684,0.10684,0.10729,0.10729,0.10703,0.10703,0.10108,0.10108,0.10458,0.10458,0.10763,0.10763,0.10472,0.10472,0.10578,0.10578,0.10492,0.10492,0.10601,0.10601,0.10478,0.10478,0.10667,0.10667,0.10495,0.10495,0.10736,0.10736,0.1078,0.1078,0.1097,0.1097,0.10808,0.10808,0.10446,0.10446,0.10803,0.10803,0.10946,0.10946,0.10506,0.10506,0.10736,0.10736,0.10616,0.10616,0.10039,0.10039,0.10078,0.10078,0.10248,0.10248,0.10559,0.10559,0.10778,0.10778,0.09877,0.09877,0.095979,0.095979,0.10647,0.10647,0.10505,0.10505,0.10802,0.10802,0.10604,0.10604,0.10726,0.10726,0.10946,0.10946,0.094796,0.094796,0.10485,0.10485,0.10915,0.10915,0.1084,0.1084,0.10719,0.10719,0.10584,0.10584,0.10657,0.10657,0.10718,0.10718,0.10324,0.10324
0.10806,0.10806,0.10786,0.10786,0.10643,0.10643,0.1062,0.1062,0.10823,0.10823,0.1077,0.1077,0.10851,0.10851,0.10872,0.10872,0.10543,0.10543,0.10508,0.10508,0.10731,0.10731,0.10511,0.10511,0.10947,0.10947,0.10759,0.10759,0.1075,0.1075,0.10683,0.10683,0.10839,0.10839,0.10919,0.10919,0.11049,0.11049,0.1092,0.1092,0.10778,0.10778,0.10835,0.10835,0.091722,0.091722,0.10622,0.10622,0.10705,0.10705,0.11167,0.11167,0.10958,0.10958,0.10945,0.10945,0.10942,0.10942,0.10778,0.10778,0.10715,0.10715,0.10714,0.10714,0.10938,0.10938,0.1096,0.1096,0.10365,0.10365,0.10514,0.10514,0.11096,0.11096,0.10611,0.10611,0.10643,0.10643,0.10873,0.10873,0.10783,0.10783,0.10811,0.10811,0.10769,0.10769,0.10968,0.10968,0.10827,0.10827,0.10972,0.10972,0.11103,0.11103,0.10915,0.10915,0.10647,0.10647,0.10876,0.10876,0.11027,0.11027,0.10643,0.10643,0.10803,0.10803,0.10742,0.10742,0.1029,0.1029,0.10226,0.10226,0.10398,0.10398,0.1068,0.1068,0.10921,0.10921,0.10039,0.10039,0.096757,0.096757,0.10815,0.10815,0.1067,0.1067,0.11104,0.11104,0.10985,0.10985,0.1083,0.1083,0.10963,0.10963,0.096268,0.096268,0.10728,0.10728,0.10978,0.10978,0.10917,0.10917,0.10788,0.10788,0.10716,0.10716,0.10799,0.10799,0.10812,0.10812,0.10517,0.10517
0.10819,0.10819,0.10828,0.10828,0.10935,0.10935,0.10953,0.10953,0.10966,0.10966,0.10797,0.10797,0.11057,0.11057,0.11048,0.11048,0.10658,0.10658,0.10604,0.10604,0.10905,0.10905,0.10866,0.10866,0.11094,0.11094,0.11017,0.11017,0.1088,0.1088,0.10721,0.10721,0.10932,0.10932,0.11011,0.11011,0.11206,0.11206,0.11069,0.11069,0.10901,0.10901,0.10947,0.10947,0.09213,0.09213,0.10675,0.10675,0.10938,0.10938,0.11262,0.11262,0.11159,0.11159,0.10991,0.10991,0.10996,0.10996,0.10947,0.10947,0.10901,0.10901,0.10983,0.10983,0.10989,0.10989,0.11028,0.11028,0.10652,0.10652,0.10708,0.10708,0.11173,0.11173,0.1089,0.1089,0.11007,0.11007,0.10896,0.10896,0.10809,0.10809,0.10988,0.10988,0.10969,0.10969,0.11009,0.11009,0.10958,0.10958,0.112,0.112,0.11323,0.11323,0.11009,0.11009,0.1083,0.1083,0.1094,0.1094,0.11223,0.11223,0.10857,0.10857,0.10986,0.10986,0.1094,0.1094,0.10512,0.10512,0.10297,0.10297,0.10485,0.10485,0.1091,0.1091,0.11014,0.11014,0.10142,0.10142,0.099281,0.099281,0.10884,0.10884,0.10921,0.10921,0.11206,0.11206,0.11044,0.11044,0.11152,0.11152,0.11052,0.11052,0.097084,0.097084,0.10921,0.10921,0.11154,0.11154,0.11096,0.11096,0.1106,0.1106,0.10833,0.10833,0.10954,0.10954,0.10899,0.10899,0.10722,0.10722
0.10884,0.10884,0.10927,0.10927,0.11149,0.11149,0.11162,0.11162,0.10996,0.10996,0.10872,0.10872,0.11109,0.11109,0.11204,0.11204,0.10814,0.10814,0.10938,0.10938,0.11049,0.11049,0.11047,0.11047,0.11201,0.11201,0.11101,0.11101,0.10959,0.10959,0.10967,0.10967,0.11035,0.11035,0.11094,0.11094,0.11413,0.11413,0.11268,0.11268,0.10995,0.10995,0.11047,0.11047,0.095031,0.095031,0.10781,0.10781,0.10943,0.10943,0.1131,0.1131,0.11201,0.11201,0.11031,0.11031,0.11138,0.11138,0.11056,0.11056,0.10979,0.10979,0.1107,0.1107,0.11015,0.11015,0.11106,0.11106,0.10936,0.10936,0.10894,0.10894,0.11365,0.11365,0.10944,0.10944,0.11046,0.11046,0.11017,0.11017,0.11151,0.11151,0.1109,0.1109,0.11036,0.11036,0.1114,0.1114,0.11074,0.11074,0.1128,0.1128,0.11441,0.11441,0.11227,0.11227,0.11036,0.11036,0.11111,0.11111,0.11238,0.11238,0.10916,0.10916,0.1121,0.1121,0.10975,0.10975,0.10632,0.10632,0.10681,0.10681,0.10608,0.10608,0.11071,0.11071,0.11223,0.11223,0.10286,0.10286,0.10174,0.10174,0.10973,0.10973,0.11091,0.11091,0.11269,0.11269,0.11154,0.11154,0.11205,0.11205,0.11217,0.11217,0.097142,0.097142,0.10963,0.10963,0.11273,0.11273,0.11254,0.11254,0.11087,0.11087,0.10973,0.10973,0.11006,0.11006,0.11074,0.11074,0.10813,0.10813
0.1105,0.1105,0.10965,0.10965,0.11186,0.11186,0.11318,0.11318,0.11289,0.11289,0.11078,0.11078,0.11224,0.11224,0.11215,0.11215,0.10941,0.10941,0.11063,0.11063,0.1135,0.1135,0.11331,0.11331,0.11291,0.11291,0.11211,0.11211,0.11158,0.11158,0.11178,0.11178,0.11195,0.11195,0.11299,0.11299,0.11556,0.11556,0.11364,0.11364,0.11009,0.11009,0.11166,0.11166,0.098427,0.098427,0.10932,0.10932,0.11027,0.11027,0.11431,0.11431,0.11291,0.11291,0.11272,0.11272,0.11241,0.11241,0.11091,0.11091,0.11045,0.11045,0.11112,0.11112,0.11271,0.11271,0.11262,0.11262,0.11041,0.11041,0.10953,0.10953,0.11442,0.11442,0.10992,0.10992,0.11125,0.11125,0.11187,0.11187,0.11272,0.11272,0.11255,0.11255,0.11196,0.11196,0.1121,0.1121,0.11235,0.11235,0.1134,0.1134,0.11641,0.11641,0.11295,0.11295,0.11169,0.11169,0.1126,0.1126,0.11311,0.11311,0.11065,0.11065,0.11414,0.11414,0.11022,0.11022,0.10714,0.10714,0.10873,0.10873,0.1078,0.1078,0.11236,0.11236,0.11347,0.11347,0.10511,0.10511,0.10203,0.10203,0.10994,0.10994,0.11175,0.11175,0.11335,0.11335,0.1128,0.1128,0.11359,0.11359,0.1134,0.1134,0.097956,0.097956,0.111,0.111,0.11447,0.11447,0.11297,0.11297,0.11116,0.11116,0.11235,0.11235,0.11103,0.11103,0.11217,0.11217,0.11081,0.11081
0.11102,0.11102,0.11149,0.11149,0.11385,0.11385,0.11398,0.11398,0.11508,0.11508,0.11237,0.11237,0.11308,0.11308,0.11459,0.11459,0.11322,0.11322,0.11396,0.11396,0.11381,0.11381,0.11494,0.11494,0.11398,0.11398,0.11386,0.11386,0.11401,0.11401,0.11299,0.11299,0.11222,0.11222,0.11462,0.11462,0.11621,0.11621,0.11468,0.11468,0.11105,0.11105,0.1125,0.1125,0.098696,0.098696,0.10983,0.10983,0.11121,0.11121,0.11566,0.11566,0.11443,0.11443,0.11293,0.11293,0.11523,0.11523,0.11352,0.11352,0.11155,0.11155,0.11285,0.11285,0.11407,0.11407,0.11454,0.11454,0.11059,0.11059,0.11382,0.11382,0.11644,0.11644,0.11173,0.11173,0.11432,0.11432,0.11215,0.11215,0.11286,0.11286,0.11435,0.11435,0.11347,0.11347,0.11257,0.11257,0.11387,0.11387,0.11438,0.11438,0.11808,0.11808,0.11533,0.11533,0.1134,0.1134,0.11346,0.11346,0.11497,0.11497,0.11228,0.11228,0.11468,0.11468,0.11172,0.11172,0.11065,0.11065,0.10946,0.10946,0.10851,0.10851,0.11313,0.11313,0.11386,0.11386,0.10649,0.10649,0.10371,0.10371,0.11301,0.11301,0.11213,0.11213,0.11341,0.11341,0.11346,0.11346,0.11524,0.11524,0.11549,0.11549,0.099527,0.099527,0.11185,0.11185,0.1148,0.1148,0.11489,0.11489,0.11496,0.11496,0.11461,0.11461,0.11169,0.11169,0.11247,0.11247,0.11201,0.11201
0.11353,0.11353,0.1135,0.1135,0.11452,0.11452,0.11544,0.11544,0.11574,0.11574,0.11344,0.11344,0.11472,0.11472,0.11592,0.11592,0.11332,0.11332,0.11483,0.11483,0.11588,0.11588,0.11536,0.11536,0.11511,0.11511,0.11473,0.11473,0.11491,0.11491,0.1151,0.1151,0.11334,0.11334,0.11578,0.11578,0.11635,0.11635,0.11583,0.11583,0.11153,0.11153,0.11606,0.11606,0.10083,0.10083,0.11221,0.11221,0.1126,0.1126,0.11669,0.11669,0.11522,0.11522,0.11394,0.11394,0.11729,0.11729,0.11444,0.11444,0.11302,0.11302,0.11703,0.11703,0.11671,0.11671,0.11529,0.11529,0.11371,0.11371,0.11601,0.11601,0.11841,0.11841,0.1119,0.1119,0.11516,0.11516,0.11355,0.11355,0.11407,0.11407,0.1172,0.1172,0.11516,0.11516,0.11402,0.11402,0.11491,0.11491,0.11486,0.11486,0.11881,0.11881,0.11642,0.11642,0.11427,0.11427,0.11461,0.11461,0.11575,0.11575,0.1149,0.1149,0.11625,0.11625,0.11331,0.11331,0.11232,0.11232,0.11073,0.11073,0.11032,0.11032,0.11413,0.11413,0.11484,0.11484,0.10833,0.10833,0.10691,0.10691,0.11548,0.11548,0.11283,0.11283,0.11584,0.11584,0.11497,0.11497,0.11617,0.11617,0.11597,0.11597,0.10191,0.10191,0.11332,0.11332,0.11725,0.11725,0.11767,0.11767,0.11567,0.11567,0.11611,0.11611,0.11401,0.11401,0.1144,0.1144,0.11363,0.11363
0.11591,0.11591,0.11551,0.11551,0.11625,0.11625,0.11579,0.11579,0.11606,0.11606,0.11455,0.11455,0.11526,0.11526,0.11688,0.11688,0.11435,0.11435,0.11538,0.11538,0.11762,0.11762,0.11657,0.11657,0.11688,0.11688,0.11492,0.11492,0.11623,0.11623,0.11576,0.11576,0.11517,0.11517,0.11603,0.11603,0.11673,0.11673,0.11669,0.11669,0.11381,0.11381,0.11721,0.11721,0.10356,0.10356,0.11422,0.11422,0.11392,0.11392,0.11765,0.11765,0.11761,0.11761,0.11514,0.11514,0.11883,0.11883,0.11515,0.11515,0.11794,0.11794,0.11855,0.11855,0.11757,0.11757,0.11757,0.11757,0.1153,0.1153,0.11783,0.11783,0.11955,0.11955,0.11643,0.11643,0.11714,0.11714,0.1154,0.1154,0.11529,0.11529,0.11835,0.11835,0.1155,0.1155,0.11557,0.11557,0.11569,0.11569,0.11776,0.11776,0.1205,0.1205,0.11784,0.11784,0.11544,0.11544,0.11768,0.11768,0.11646,0.11646,0.11608,0.11608,0.11736,0.11736,0.1144,0.1144,0.11426,0.11426,0.11176,0.11176,0.11288,0.11288,0.11701,0.11701,0.11513,0.11513,0.11101,0.11101,0.10928,0.10928,0.11576,0.11576,0.11557,0.11557,0.11758,0.11758,0.11589,0.11589,0.11801,0.11801,0.11808,0.11808,0.1043,0.1043,0.1164,0.1164,0.11863,0.11863,0.11786,0.11786,0.11683,0.11683,0.11665,0.11665,0.11524,0.11524,0.11558,0.11558,0.11624,0.11624
0.11644,0.11644,0.11591,0.11591,0.1178,0.1178,0.11789,0.11789,0.11665,0.11665,0.11605,0.11605,0.11694,0.11694,0.11843,0.11843,0.11526,0.11526,0.11738,0.11738,0.11897,0.11897,0.11691,0.11691,0.11789,0.11789,0.11731,0.11731,0.11742,0.11742,0.11775,0.11775,0.11651,0.11651,0.1187,0.1187,0.11817,0.11817,0.11752,0.11752,0.11551,0.11551,0.11769,0.11769,0.10669,0.10669,0.11565,0.11565,0.11485,0.11485,0.11869,0.11869,0.1183,0.1183,0.11656,0.11656,0.11904,0.11904,0.11833,0.11833,0.11973,0.11973,0.11899,0.11899,0.11891,0.11891,0.11795,0.11795,0.11794,0.11794,0.11934,0.11934,0.12022,0.12022,0.11796,0.11796,0.11825,0.11825,0.11804,0.11804,0.1159,0.1159,0.12004,0.12004,0.11613,0.11613,0.11692,0.11692,0.11794,0.11794,0.11804,0.11804,0.12126,0.12126,0.11914,0.11914,0.11692,0.11692,0.11864,0.11864,0.11712,0.11712,0.11696,0.11696,0.11871,0.11871,0.11616,0.11616,0.11591,0.11591,0.11526,0.11526,0.11453,0.11453,0.11747,0.11747,0.11884,0.11884,0.1121,0.1121,0.1105,0.1105,0.11714,0.11714,0.11617,0.11617,0.11926,0.11926,0.1169,0.1169,0.11868,0.11868,0.12015,0.12015,0.10448,0.10448,0.11664,0.11664,0.11942,0.11942,0.1188,0.1188,0.11827,0.11827,0.11825,0.11825,0.11646,0.11646,0.11748,0.11748,0.11746,0.11746
0.11818,0.11818,0.11805,0.11805,0.11993,0.11993,0.11874,0.11874,0.11797,0.11797,0.11861,0.11861,0.11762,0.11762,0.11983,0.11983,0.11658,0.11658,0.11972,0.11972,0.12056,0.12056,0.11853,0.11853,0.11969,0.11969,0.11899,0.11899,0.12011,0.12011,0.11892,0.11892,0.11749,0.11749,0.12041,0.12041,0.11875,0.11875,0.11816,0.11816,0.11646,0.11646,0.11881,0.11881,0.10853,0.10853,0.11819,0.11819,0.11523,0.11523,0.11955,0.11955,0.11895,0.11895,0.11796,0.11796,0.12059,0.12059,0.12012,0.12012,0.12112,0.12112,0.12009,0.12009,0.11913,0.11913,0.12033,0.12033,0.11892,0.11892,0.12042,0.12042,0.12263,0.12263,0.1185,0.1185,0.12022,0.12022,0.11917,0.11917,0.11786,0.11786,0.12113,0.12113,0.11679,0.11679,0.11801,0.11801,0.11907,0.11907,0.11986,0.11986,0.12154,0.12154,0.12005,0.12005,0.11844,0.11844,0.11977,0.11977,0.11751,0.11751,0.11835,0.11835,0.11946,0.11946,0.11806,0.11806,0.11658,0.11658,0.11555,0.11555,0.11705,0.11705,0.11917,0.11917,0.1205,0.1205,0.11519,0.11519,0.11271,0.11271,0.11749,0.11749,0.11934,0.11934,0.12023,0.12023,0.11917,0.11917,0.1193,0.1193,0.12106,0.12106,0.10883,0.10883,0.11943,0.11943,0.1202,0.1202,0.11989,0.11989,0.11931,0.11931,0.11937,0.11937,0.11661,0.11661,0.12019,0.12019,0.11756,0.11756
0.11975,0.11975,0.12061,0.12061,0.1203,0.1203,0.11978,0.11978,0.12101,0.12101,0.11956,0.11956,0.11925,0.11925,0.12195,0.12195,0.11936,0.11936,0.12028,0.12028,0.12122,0.12122,0.12054,0.12054,0.12067,0.12067,0.12069,0.12069,0.1207,0.1207,0.11966,0.11966,0.11851,0.11851,0.1209,0.1209,0.12034,0.12034,0.11952,0.11952,0.1171,0.1171,0.11994,0.11994,0.10986,0.10986,0.11898,0.11898,0.11733,0.11733,0.1205,0.1205,0.12091,0.12091,0.11863,0.11863,0.12064,0.12064,0.12093,0.12093,0.12167,0.12167,0.12125,0.12125,0.12056,0.12056,0.12124,0.12124,0.11995,0.11995,0.12245,0.12245,0.12345,0.12345,0.12012,0.12012,0.12204,0.12204,0.12024,0.12024,0.12049,0.12049,0.12197,0.12197,0.11909,0.11909,0.11945,0.11945,0.12051,0.12051,0.12181,0.12181,0.12318,0.12318,0.12161,0.12161,0.11981,0.11981,0.12089,0.12089,0.12021,0.12021,0.11975,0.11975,0.12086,0.12086,0.11832,0.11832,0.11814,0.11814,0.11917,0.11917,0.11787,0.11787,0.12054,0.12054,0.12147,0.12147,0.11674,0.11674,0.11473,0.11473,0.12103,0.12103,0.12175,0.12175,0.12282,0.12282,0.12012,0.12012,0.12063,0.12063,0.1212,0.1212,0.10947,0.10947,0.11995,0.11995,0.12137,0.12137,0.12204,0.12204,0.12038,0.12038,0.12029,0.12029,0.11817,0.11817,0.1222,0.1222,0.12021,0.12021
0.12062,0.12062,0.12125,0.12125,0.12258,0.12258,0.12229,0.12229,0.12317,0.12317,0.12154,0.12154,0.12107,0.12107,0.12367,0.12367,0.12015,0.12015,0.12149,0.12149,0.12239,0.12239,0.12155,0.12155,0.12092,0.12092,0.12188,0.12188,0.12295,0.12295,0.12257,0.12257,0.12102,0.12102,0.12241,0.12241,0.12117,0.12117,0.12167,0.12167,0.11883,0.11883,0.12135,0.12135,0.1103,0.1103,0.12088,0.12088,0.1178,0.1178,0.12106,0.12106,0.12229,0.12229,0.12053,0.12053,0.12254,0.12254,0.12134,0.12134,0.12313,0.12313,0.12357,0.12357,0.12416,0.12416,0.12187,0.12187,0.12187,0.12187,0.12568,0.12568,0.12493,0.12493,0.1211,0.1211,0.12314,0.12314,0.12207,0.12207,0.1213,0.1213,0.12332,0.12332,0.1193,0.1193,0.12015,0.12015,0.12256,0.12256,0.12258,0.12258,0.12376,0.12376,0.12297,0.12297,0.12033,0.12033,0.12337,0.12337,0.12126,0.12126,0.12248,0.12248,0.1218,0.1218,0.12165,0.12165,0.12055,0.12055,0.11961,0.11961,0.12168,0.12168,0.12227,0.12227,0.12171,0.12171,0.11792,0.11792,0.11536,0.11536,0.12141,0.12141,0.12236,0.12236,0.12329,0.12329,0.12081,0.12081,0.12246,0.12246,0.12198,0.12198,0.11019,0.11019,0.12056,0.12056,0.12275,0.12275,0.12348,0.12348,0.12159,0.12159,0.12248,0.12248,0.12018,0.12018,0.12297,0.12297,0.12124,0.12124
0.12189,0.12189,0.12242,0.12242,0.12283,0.12283,0.1234,0.1234,0.12431,0.12431,0.12251,0.12251,0.12197,0.12197,0.12436,0.12436,0.12356,0.12356,0.12298,0.12298,0.1233,0.1233,0.12385,0.12385,0.12222,0.12222,0.12309,0.12309,0.1236,0.1236,0.12408,0.12408,0.12184,0.12184,0.12402,0.12402,0.12173,0.12173,0.12354,0.12354,0.12073,0.12073,0.12245,0.12245,0.11202,0.11202,0.12146,0.12146,0.11796,0.11796,0.12345,0.12345,0.12389,0.12389,0.12138,0.12138,0.12398,0.12398,0.12357,0.12357,0.12335,0.12335,0.12414,0.12414,0.12474,0.12474,0.1225,0.1225,0.12409,0.12409,0.12603,0.12603,0.12543,0.12543,0.12275,0.12275,0.12442,0.12442,0.12236,0.12236,0.12355,0.12355,0.12513,0.12513,0.12022,0.12022,0.12066,0.12066,0.12305,0.12305,0.12266,0.12266,0.1256,0.1256,0.12383,0.12383,0.12271,0.12271,0.12393,0.12393,0.12264,0.12264,0.12346,0.12346,0.12345,0.12345,0.12305,0.12305,0.12143,0.12143,0.12006,0.12006,0.12353,0.12353,0.12438,0.12438,0.12323,0.12323,0.11919,0.11919,0.11844,0.11844,0.12169,0.12169,0.12407,0.12407,0.12446,0.12446,0.12215,0.12215,0.12397,0.12397,0.12268,0.12268,0.1127,0.1127,0.12252,0.12252,0.12363,0.12363,0.12434,0.12434,0.12317,0.12317,0.12355,0.12355,0.12183,0.12183,0.12393,0.12393,0.12235,0.12235
0.1238,0.1238,0.12492,0.12492,0.12561,0.12561,0.12471,0.12471,0.12522,0.12522,0.12427,0.12427,0.12465,0.12465,0.12689,0.12689,0.12415,0.12415,0.12355,0.12355,0.12479,0.12479,0.12516,0.12516,0.12354,0.12354,0.12396,0.12396,0.1257,0.1257,0.12495,0.12495,0.12381,0.12381,0.12623,0.12623,0.1239,0.1239,0.12586,0.12586,0.12157,0.12157,0.12319,0.12319,0.11481,0.11481,0.12273,0.12273,0.11957,0.11957,0.12408,0.12408,0.12415,0.12415,0.12217,0.12217,0.12689,0.12689,0.1248,0.1248,0.12381,0.12381,0.12457,0.12457,0.12604,0.12604,0.12328,0.12328,0.12668,0.12668,0.12739,0.12739,0.12663,0.12663,0.12412,0.12412,0.12697,0.12697,0.12486,0.12486,0.12421,0.12421,0.12651,0.12651,0.12234,0.12234,0.12157,0.12157,0.1231,0.1231,0.12488,0.12488,0.12679,0.12679,0.12413,0.12413,0.12513,0.12513,0.12531,0.12531,0.12363,0.12363,0.1238,0.1238,0.12461,0.12461,0.12412,0.12412,0.12335,0.12335,0.12243,0.12243,0.12392,0.12392,0.12635,0.12635,0.12402,0.12402,0.11978,0.11978,0.11929,0.11929,0.12323,0.12323,0.12429,0.12429,0.12496,0.12496,0.12314,0.12314,0.1256,0.1256,0.12473,0.12473,0.11576,0.11576,0.12389,0.12389,0.12412,0.12412,0.12556,0.12556,0.12487,0.12487,0.12436,0.12436,0.12286,0.12286,0.12604,0.12604,0.12473,0.12473
0.12539,0.12539,0.12663,0.12663,0.12701,0.12701,0.12771,0.12771,0.1262,0.1262,0.1248,0.1248,0.1256,0.1256,0.12713,0.12713,0.12601,0.12601,0.1256,0.1256,0.12512,0.12512,0.12656,0.12656,0.12386,0.12386,0.1252,0.1252,0.12722,0.12722,0.12633,0.12633,0.12589,0.12589,0.12711,0.12711,0.12414,0.12414,0.12646,0.12646,0.12378,0.12378,0.12455,0.12455,0.11822,0.11822,0.12427,0.12427,0.12056,0.12056,0.12464,0.12464,0.12764,0.12764,0.12393,0.12393,0.12759,0.12759,0.12664,0.12664,0.12591,0.12591,0.12548,0.12548,0.12679,0.12679,0.12546,0.12546,0.12729,0.12729,0.12849,0.12849,0.12798,0.12798,0.12679,0.12679,0.12755,0.12755,0.12599,0.12599,0.12578,0.12578,0.12748,0.12748,0.12368,0.12368,0.12166,0.12166,0.12333,0.12333,0.1258,0.1258,0.1276,0.1276,0.12598,0.12598,0.1264,0.1264,0.12608,0.12608,0.12466,0.12466,0.12488,0.12488,0.12606,0.12606,0.12503,0.12503,0.1251,0.1251,0.12565,0.12565,0.125,0.125,0.1264,0.1264,0.12559,0.12559,0.12199,0.12199,0.12199,0.12199,0.12583,0.12583,0.12537,0.12537,0.12606,0.12606,0.12493,0.12493,0.12769,0.12769,0.12485,0.12485,0.11848,0.11848,0.12473,0.12473,0.12664,0.12664,0.1281,0.1281,0.12564,0.12564,0.12706,0.12706,0.12342,0.12342,0.12715,0.12715,0.12673,0.12673
